timestamp_utc,mode,memory_used_mb
2026-06-16T02:44:53.193959+00:00,paged,5317.0
2026-06-16T02:44:53.501769+00:00,paged,5317.0
2026-06-16T02:44:53.823983+00:00,paged,5317.0
2026-06-16T02:44:54.131885+00:00,paged,5317.0
2026-06-16T02:44:54.440314+00:00,paged,5317.0
2026-06-16T02:44:54.747690+00:00,paged,5317.0
2026-06-16T02:44:55.052270+00:00,paged,5317.0
2026-06-16T02:44:55.357714+00:00,paged,5317.0
2026-06-16T02:44:55.663988+00:00,paged,5317.0
2026-06-16T02:44:55.966573+00:00,paged,5317.0
2026-06-16T02:44:56.273361+00:00,paged,5317.0
2026-06-16T02:44:56.579813+00:00,paged,5527.0
2026-06-16T02:44:56.886008+00:00,paged,5527.0
2026-06-16T02:44:57.191271+00:00,paged,5527.0
2026-06-16T02:44:57.497506+00:00,paged,5527.0
2026-06-16T02:44:57.803838+00:00,paged,5527.0
2026-06-16T02:44:58.110087+00:00,paged,5527.0
2026-06-16T02:44:58.416023+00:00,paged,5527.0
2026-06-16T02:44:58.722379+00:00,paged,5527.0
2026-06-16T02:44:59.024978+00:00,paged,5527.0
2026-06-16T02:44:59.331864+00:00,paged,5527.0
2026-06-16T02:44:59.636894+00:00,paged,5527.0
2026-06-16T02:44:59.952223+00:00,paged,5527.0
2026-06-16T02:45:00.259177+00:00,paged,5527.0
2026-06-16T02:45:00.564631+00:00,paged,5527.0
2026-06-16T02:45:00.871121+00:00,paged,5527.0
2026-06-16T02:45:01.177547+00:00,paged,5527.0
2026-06-16T02:45:01.480197+00:00,paged,5527.0
2026-06-16T02:45:01.785219+00:00,paged,5527.0
2026-06-16T02:45:02.088892+00:00,paged,5527.0
2026-06-16T02:45:02.395943+00:00,paged,5527.0
2026-06-16T02:45:02.702824+00:00,paged,5527.0
2026-06-16T02:45:03.005094+00:00,paged,5527.0
2026-06-16T02:45:03.311534+00:00,paged,5527.0
2026-06-16T02:45:03.615220+00:00,paged,5527.0
2026-06-16T02:45:03.918492+00:00,paged,5527.0
2026-06-16T02:45:04.226159+00:00,paged,5689.0
2026-06-16T02:45:04.534822+00:00,paged,5689.0
2026-06-16T02:45:04.841520+00:00,paged,5689.0
2026-06-16T02:45:05.147904+00:00,paged,5689.0
2026-06-16T02:45:05.467262+00:00,paged,5689.0
2026-06-16T02:45:05.772082+00:00,paged,5689.0
2026-06-16T02:45:06.075416+00:00,paged,5689.0
2026-06-16T02:45:06.383077+00:00,paged,5689.0
2026-06-16T02:45:06.687848+00:00,paged,5689.0
2026-06-16T02:45:06.993523+00:00,paged,5689.0
